City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
323,rio grande,-32.035,-52.0986,30.06,59,21,5.56,BR,1694887183
324,buta,2.7858,24.73,22.36,98,96,0.92,CD,1694887183
325,bowen,-20.0167,148.2333,19.39,74,0,6.42,AU,1694887183
326,fort st. john,56.2499,-120.8529,14.94,38,20,7.2,CA,1694887183
327,kapuskasing,49.4169,-82.4331,18.05,68,75,3.09,CA,1694887184
328,amga,60.8953,131.9608,2.16,67,98,6.33,RU,1694887184
329,uliastay,47.7417,96.8444,3.72,76,17,0.78,MN,1694887184
330,beas de segura,38.2524,-2.8888,23.65,49,100,2.36,ES,1694887184
331,utete,-7.986,38.758,23.36,78,33,3.3,TZ,1694887184
332,souillac,-20.5167,57.5167,23.21,78,75,5.66,MU,1694887184
333,ambon,-3.6954,128.1814,26.04,18,40,3.6,ID,1694887185
334,kapit,2.0167,112.9333,23.5,99,100,0.08,MY,1694887185
335,anisoc,1.8658,10.7689,22.55,98,66,0.85,GQ,1694887185
336,arraial do cabo,-22.9661,-42.0278,24.98,65,0,8.23,BR,1694887185
337,santa elena de uairen,4.6167,-61.1333,26.52,58,48,3.16,VE,1694887185
338,saint-pol-de-leon,48.6833,-3.9833,21.42,95,75,3.09,FR,1694887186
339,kenai,60.5544,-151.2583,8.41,97,100,9.42,US,1694887186
340,freisen,49.55,7.25,22.04,65,93,1.11,DE,1694887186
341,tralee,52.2704,-9.7026,14.14,77,75,4.12,IE,1694887041
342,parksville,49.3163,-124.3195,19.98,61,40,1.54,CA,1694887186
343,olyokminsk,60.3736,120.4264,0.61,78,16,0.66,RU,1694887186
344,sidoarjo,-7.4478,112.7183,25.98,78,20,1.03,ID,1694887187
345,warstein,51.45,8.3667,21.12,78,81,0.99,DE,1694886880
346,petrozavodsk,61.7849,34.3469,13.7,76,100,6.0,RU,1694887187
347,luanda,-8.8368,13.2343,23.0,78,0,4.12,AO,1694887116
348,richards bay,-28.783,32.0377,18.38,83,100,4.66,ZA,1694886797
349,kirakira,-10.4544,161.9205,24.24,84,95,3.09,SB,1694887187
350,brisas de zicatela,15.8369,-97.0419,31.29,51,0,0.0,MX,1694887188
351,dhuusamarreeb,5.535,46.3861,27.91,49,80,11.06,SO,1694887188
352,yunfu,22.9306,112.0373,24.52,98,51,1.18,CN,1694887102
353,cozumel,20.5083,-86.9458,32.75,82,5,3.58,MX,1694887188
354,bata,1.8639,9.7658,25.65,86,46,3.38,GQ,1694887188
355,usinsk,65.9939,57.5281,7.58,95,96,1.94,RU,1694887188
356,ventspils,57.3894,21.5606,12.96,94,0,0.51,LV,1694886836
357,qarqaraly,49.4058,75.4742,10.57,78,83,1.85,KZ,1694887189
358,pervomayskoye,43.919,46.7102,19.54,76,98,4.73,RU,1694887189
359,salinopolis,-0.6136,-47.3561,29.27,67,45,6.48,BR,1694887101
360,vuktyl,63.8567,57.3094,11.13,89,69,3.04,RU,1694887189
361,solnechnyy,50.7214,136.6319,9.34,62,58,0.96,RU,1694886925
362,bubaque,11.2833,-15.8333,26.43,77,92,1.21,GW,1694887190
363,forster,-32.1667,152.5167,16.21,49,0,3.13,AU,1694887190
